ID,name,year,selling_price,km_driven
3296,Renault Duster 85PS Diesel RxE,2013,€ 400000,75976
3299,Ford Figo Diesel Titanium,2011,€ 220000,70000
3302,Honda Brio E MT,2012,€ 300000,85962
3305,Maruti Omni E MPI STD BS IV,2018,€ 250000,120000
3308,Honda Mobilio V i DTEC,2015,€ 600000,120000
3311,Honda Brio S Option AT,2012,€ 285000,75000
3314,Honda Accord 2.4 MT,2009,€ 350000,57035
3317,Mahindra Bolero SLX,2011,€ 170000,70000
3320,Ford Figo 1.2P Ambiente MT,2015,€ 229999,45000
3323,Mahindra XUV500 W6 2WD,2013,€ 500000,72104
3326,Tata Nano Lx,2011,€ 75000,15000
3329,Hyundai i20 Active 1.2 SX,2016,€ 600000,30000
3332,Tata Indigo LS Dicor,2011,€ 220000,80000
3335,Tata Indica Vista Terra 1.4 TDI,2009,€ 150000,164000
3338,Maruti Alto LX,2006,€ 65000,124439
3341,Maruti Zen VXI,2006,€ 120000,77000
3344,Maruti Swift Dzire VDI,2014,€ 240000,90000
3347,Renault KWID 1.0 RXT Optional,2017,€ 390000,30000
3350,Chevrolet Beat LS,2012,€ 180000,50000
3353,Maruti Swift VDI,2012,€ 320000,80000
3356,Maruti Alto 800 LXI,2018,€ 310000,5000
3359,Maruti Wagon R AMT VXI,2018,€ 420000,24000
3362,Tata Tiago NRG Petrol,2019,€ 550000,10000
3365,Maruti Ertiga SHVS VDI,2016,€ 550000,78000
3368,Mahindra TUV 300 T4 Plus,2018,€ 760000,50000
3371,Maruti 800 AC BSII,2001,€ 43000,100000
3374,Maruti Omni MPI STD BSIV,2018,€ 250000,20000
3377,Hyundai Santro Magna BSIV,2019,€ 500000,1250
3380,Tata Zest Revotron 1.2 XT,2015,€ 380000,17152
3383,Mahindra XUV500 W11 Option AT AWD,2019,€ 1850000,5000
3386,Volkswagen Polo Diesel Trendline 1.2L,2012,€ 350000,77000
3389,Hyundai Verna CRDi,2008,€ 195000,90000
3392,Chevrolet Beat LS,2011,€ 225000,80000
3395,Toyota Innova 2.5 G (Diesel) 7 Seater,2015,€ 1125000,65000
3398,Tata Indica Vista Quadrajet LX,2011,€ 133000,80000
3401,Hyundai EON Era Plus,2013,€ 200000,24005
3404,Maruti Vitara Brezza ZDi Plus,2018,€ 940000,20000
3407,Renault Duster 85PS Diesel RxL,2014,€ 400000,120000
3410,Hyundai i10 Era 1.1,2009,€ 120000,120000
3413,Maruti Swift Dzire ZDI,2015,€ 625000,80000
3416,Maruti Swift 1.3 VXi,2005,€ 110000,80000
3419,Renault Duster 110PS Diesel RxZ,2012,€ 490000,100000
3422,Maruti Alto LX,2009,€ 140000,120000
3425,Ford Figo Diesel ZXI,2011,€ 175000,149000
3428,Maruti Wagon R LXI BSIII,2005,€ 90000,65000
3431,Maruti Swift Ldi BSIV,2009,€ 275000,100000
3434,Volkswagen Vento Diesel Highline,2011,€ 300000,65000
3437,Datsun GO Plus T Option BSIV,2018,€ 270000,19000
3440,Chevrolet Beat LT,2010,€ 130000,80000
3443,Maruti Alto K10 VXI Airbag,2015,€ 275000,30000
3446,Maruti Swift VDI,2012,€ 352000,109000
3449,Hyundai EON LPG Magna Plus,2012,€ 180000,90000
3452,Maruti Alto LX,2012,€ 150000,90000
3455,Volkswagen Vento Diesel Highline,2011,€ 300000,65000
3458,Maruti Swift Vdi BSIII,2010,€ 300000,110000
3461,Mahindra Bolero DI DX 7 Seater,2007,€ 225000,120000
3464,Honda Mobilio V i DTEC,2014,€ 600000,44000
3467,Maruti Ertiga BSIV ZXI,2015,€ 500000,80000
3470,Honda BR-V i-VTEC S MT,2018,€ 900000,5000
3473,Hyundai i20 Magna 1.2,2016,€ 600000,61000
3476,Toyota Etios VD,2011,€ 450000,100000
3479,Hyundai i10 Era 1.1,2009,€ 270000,27633
3482,Maruti Swift Vdi BSIII,2010,€ 310000,100000
3485,Hyundai Santro Xing GLS Audio LPG,2012,€ 250000,100000
3488,Ford Figo 1.2P Titanium MT,2019,€ 700000,12586
3491,Fiat Avventura Urban Cross 1.3 Multijet Emotion,2018,€ 650000,38083
3494,Ford Figo Diesel ZXI,2012,€ 400000,55328
3497,Ford Figo Diesel Titanium,2012,€ 425000,81632
3500,Ford Aspire Titanium Diesel BSIV,2016,€ 600000,155201
3503,Ford EcoSport 1.5 TDCi Titanium BSIV,2013,€ 600000,93283
3506,Maruti Swift Ldi BSIII,2009,€ 300000,217871
3509,Ford Fiesta Classic 1.4 Duratorq CLXI,2012,€ 450000,90165
3512,Ford Ecosport 1.5 DV5 MT Titanium,2014,€ 750000,101504
3515,Ford Figo Titanium Diesel BSIV,2010,€ 325000,86017
3518,Mahindra XUV500 W8 2WD,2013,€ 900000,85036
3521,Ford Ikon 1.3L Rocam Flair,2006,€ 180000,91086
3524,Fiat Punto 1.3 Emotion,2013,€ 350000,160254
3527,Ford EcoSport 1.5 TDCi Titanium BSIV,2013,€ 600000,125531
3530,Honda WR-V i-DTEC V,2019,€ 900000,60000
3533,Skoda Laura L n K 1.9 PD,2006,€ 350000,100000
3536,Maruti Ritz LDi,2013,€ 280000,90000
3539,Mahindra Xylo D2,2009,€ 225000,120000
3542,Honda City i DTEC S,2014,€ 520000,82000
3545,Mahindra Scorpio 1.99 S4,2016,€ 509999,60000
3548,Maruti Baleno Alpha 1.2,2019,€ 556000,24000
3551,Tata Indigo Grand Dicor,2014,€ 225000,120000
3554,Honda Amaze EX i-Dtech,2013,€ 325000,65000
3557,Maruti Swift VDI,2013,€ 365000,65000
3560,Hyundai Creta 1.6 CRDi SX Plus,2015,€ 850000,84000
3563,Toyota Etios GD SP,2013,€ 350000,75000
3566,Maruti Swift VDI,2007,€ 225000,50000
3569,Maruti Alto LX,2011,€ 135000,50000
3572,Maruti Wagon R LXI Minor,2007,€ 140000,49000
3575,Maruti SX4 S Cross DDiS 320 Delta,2016,€ 665000,560000
3578,Renault KWID RXT,2015,€ 275000,14365
3581,Toyota Fortuner 2.8 4WD AT BSIV,2017,€ 2750000,41000
3584,Hyundai Verna 1.6 SX,2013,€ 484999,65000
3587,Maruti Ciaz VDi Option SHVS,2015,€ 565000,65000
3590,Maruti Swift Dzire VDI,2013,€ 425000,61083
3593,Toyota Innova 2.5 VX (Diesel) 8 Seater,2013,€ 925000,75000
3596,Mahindra Scorpio VLX 2WD AIRBAG SE BSIV,2012,€ 565000,72000
3599,Renault Duster 110PS Diesel RxL,2014,€ 525000,65000
3602,Hyundai Tucson 2.0 e-VGT 2WD MT,2017,€ 1650000,55000
3605,Hyundai EON Era Plus,2015,€ 295000,21000
3608,Jaguar XF 5.0 Litre V8 Petrol,2012,€ 2050000,66363
3611,Hyundai Creta 1.6 VTVT AT SX Plus,2018,€ 1475000,11700
3614,Hyundai Verna VTVT 1.6 AT SX Option,2017,€ 1100000,10000
3617,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,2014,€ 4400000,100000
3620,Maruti Swift ZXI BSIV,2016,€ 670000,7104
3623,Maruti S-Cross Zeta DDiS 200 SH,2015,€ 750000,45974
3626,Hyundai Verna 1.6 VTVT SX,2015,€ 760000,55340
3629,Volkswagen Polo GTI,2017,€ 850000,20000
3632,Renault Pulse RxL,2015,€ 390000,61585
3635,Maruti Celerio VXI AMT BSIV,2016,€ 450000,39415
3638,Honda Brio V MT,2014,€ 425000,29654
3641,Maruti Baleno Alpha 1.3,2016,€ 770000,64672
3644,Hyundai Creta 1.6 SX Automatic Diesel,2015,€ 1150000,54634
3647,Honda City i VTEC V,2015,€ 775000,66521
3650,Toyota Innova Crysta 2.4 GX AT,2018,€ 1725000,23974
3653,BMW 3 Series 320d Luxury Line,2016,€ 2150000,43000
3656,Renault Duster 85PS Diesel RxL,2013,€ 450000,1000
3659,Mercedes-Benz C-Class Progressive C 220d,2018,€ 3800000,10000
3662,Audi A4 3.0 TDI Quattro,2013,€ 1580000,86000
3665,BMW X5 xDrive 30d xLine,2019,€ 4950000,30000
3668,Hyundai Creta 1.6 CRDi SX,2016,€ 535000,52600
3671,Maruti SX4 Vxi BSIV,2012,€ 225000,110000
3674,Hyundai Grand i10 1.2 Kappa Magna AT,2017,€ 550000,19890
3677,Maruti Swift ZXI BSIV,2016,€ 670000,7104
3680,Maruti Ertiga VXI,2015,€ 625000,11918
3683,Hyundai Grand i10 Magna AT,2017,€ 520000,10510
3686,Chevrolet Beat LT Option,2016,€ 239000,41000
3689,Toyota Fortuner 4x2 AT,2017,€ 2600000,47162
3692,Maruti S-Cross Zeta DDiS 200 SH,2015,€ 750000,45974
3695,Hyundai i10 Magna,2012,€ 229999,49824
3698,Audi A6 2.0 TDI Premium Plus,2013,€ 1300000,58500
3701,Hyundai Santro GS,2005,€ 80000,56580
3704,Skoda Laura Ambiente 2.0 TDI CR MT,2012,€ 385000,52000
3707,Hyundai Verna 1.6 VTVT SX,2015,€ 760000,55340
3710,Maruti Swift Dzire VDI,2017,€ 600000,46507
3713,Renault Duster 85PS Diesel RxL,2013,€ 450000,1000
3716,Mercedes-Benz C-Class Progressive C 220d,2018,€ 3800000,10000
3719,Audi A4 3.0 TDI Quattro,2013,€ 1580000,86000
3722,BMW X5 xDrive 30d xLine,2019,€ 4950000,30000
3725,Hyundai Creta 1.6 CRDi SX,2016,€ 535000,52600
3728,Maruti SX4 Vxi BSIV,2012,€ 225000,110000
3731,Hyundai Grand i10 1.2 Kappa Magna AT,2017,€ 550000,19890
3734,Maruti Swift ZXI BSIV,2016,€ 670000,7104
3737,Maruti Ertiga VXI,2015,€ 625000,11918
3740,Hyundai Grand i10 Magna AT,2017,€ 520000,10510
3743,Chevrolet Beat LT Option,2016,€ 239000,41000
3746,Toyota Fortuner 4x2 AT,2017,€ 2600000,47162
3749,Maruti S-Cross Zeta DDiS 200 SH,2015,€ 750000,45974
3752,Hyundai i10 Magna,2012,€ 229999,49824
3755,Audi A6 2.0 TDI Premium Plus,2013,€ 1300000,58500
3758,Hyundai Santro GS,2005,€ 80000,56580
3761,Skoda Laura Ambiente 2.0 TDI CR MT,2012,€ 385000,52000
3764,Hyundai Verna 1.6 VTVT SX,2015,€ 760000,55340
3767,Maruti Swift Dzire VDI,2017,€ 600000,46507
3770,Renault Duster 85PS Diesel RxL,2013,€ 0,1000
3773,Mercedes-Benz C-Class Progressive C 220d,2018,€ 3800000,10000
3776,Audi A4 3.0 TDI Quattro,2013,€ 1580000,86000
3779,BMW X5 xDrive 30d xLine,2019,€ 4950000,30000
3782,Hyundai Creta 1.6 CRDi SX,2016,€ 535000,52600
3785,Maruti SX4 Vxi BSIV,2012,€ 225000,110000
3788,Hyundai Grand i10 1.2 Kappa Magna AT,2017,€ 550000,19890
3791,Maruti Swift ZXI BSIV,2016,€ 670000,7104
3794,Maruti Ertiga VXI,2015,€ 625000,11918
3797,Hyundai Grand i10 Magna AT,2017,€ 520000,10510
3800,Chevrolet Beat LT Option,2016,€ 239000,41000
3803,Toyota Fortuner 4x2 AT,2017,€ 2600000,47162
3806,Maruti S-Cross Zeta DDiS 200 SH,2015,€ 750000,45974
3809,Hyundai i10 Magna,2012,€ 229999,49824
3812,Audi A6 2.0 TDI Premium Plus,2013,€ 1300000,58500
3815,Hyundai Santro GS,2005,€ 80000,56580
3818,Skoda Laura Ambiente 2.0 TDI CR MT,2012,€ 385000,52000
3821,Hyundai Verna 1.6 VTVT SX,2015,€ 760000,55340
3824,Maruti Swift Dzire VDI,2017,€ 600000,46507
3827,Renault Duster 85PS Diesel RxL,2013,€ 450000,1000
3830,Mercedes-Benz C-Class Progressive C 220d,2018,€ 3800000,10000
3833,Audi A4 3.0 TDI Quattro,2013,€ 1580000,86000
3836,BMW X5 xDrive 30d xLine,2019,€ 4950000,30000
3839,Hyundai Creta 1.6 CRDi SX,2016,€ 535000,52600
3842,Maruti SX4 Vxi BSIV,2012,€ 225000,110000
3845,Hyundai Grand i10 1.2 Kappa Magna AT,2017,€ 550000,19890
3848,Maruti Swift ZXI BSIV,2016,€ 670000,7104
3851,Maruti Ertiga VXI,2015,€ 625000,11918
3854,Hyundai Grand i10 Magna AT,2017,€ 520000,10510
3857,Chevrolet Beat LT Option,2016,€ 239000,41000
3860,Toyota Fortuner 4x2 AT,2017,€ 2600000,47162
3863,Maruti S-Cross Zeta DDiS 200 SH,2015,€ 750000,45974
3866,Hyundai i10 Magna,2012,€ 229999,49824
3869,Audi A6 2.0 TDI Premium Plus,2013,€ 1300000,58500
3872,Hyundai Santro GS,2005,€ 80000,56580
3875,Skoda Laura Ambiente 2.0 TDI CR MT,2012,€ 385000,52000
3878,Hyundai Verna 1.6 VTVT SX,2015,€ 760000,55340
3881,Maruti Swift Dzire VDI,2017,€ 600000,46507
3884,Hyundai i20 Sportz 1.2,2013,€ 350000,50000
3887,Maruti Alto 800 LXI,2014,€ 114999,30000
3890,Hyundai i20 Sportz 1.2,2013,€ 380000,50000
3893,Maruti Gypsy E MG410W ST,1995,€ 95000,100000
3896,Mahindra Scorpio 1.99 S6 Plus,2016,€ 900000,35000
3899,Chevrolet Beat LT,2012,€ 200999,90000
3902,Maruti Omni E MPI STD BS IV,2014,€ 229999,11451
3905,Tata Nexon 1.5 Revotorq XZ,2019,€ 800000,60000
3908,Mahindra Verito 1.5 D4 BSIV,2012,€ 150000,172000
3911,Maruti Swift VDI,2018,€ 600000,60000
3914,Chevrolet Tavera LS B3 7 Seats BSII,2005,€ 150000,150000
3917,Chevrolet Optra Magnum 2.0 LS,2009,€ 150000,66000
3920,Maruti Eeco 5 Seater Standard BSIV,2019,€ 380000,5000
3923,Maruti Swift 1.3 VXi,2006,€ 80000,66508
3926,Honda Civic 1.8 MT Sport,2007,€ 225000,55000
3929,Tata Nano Lx BSIV,2012,€ 75000,29900
3932,Tata Hexa XT 4X4,2017,€ 1600000,3000
3935,Tata Indica Vista Quadrajet VX,2012,€ 185000,85000
3938,Mahindra Scorpio 2.6 CRDe SLE,2011,€ 425000,50000
3941,Tata Indica Vista Aqua 1.4 TDI,2010,€ 100000,120000
3944,Maruti Zen Estilo LXI BSIII,2008,€ 140000,90000
3947,Maruti Swift Dzire AMT ZXI Plus BS IV,2017,€ 710000,8000
3950,Honda Amaze S AT i-Vtech,2015,€ 450000,7900
3953,Datsun RediGO T Option,2017,€ 210000,50000
3956,Maruti Alto K10 VXI,2016,€ 270000,25000
3959,Maruti Alto LXi,2009,€ 110000,20000
3962,Maruti Swift VXI,2018,€ 540000,17500
3965,Mahindra Renault Logan 1.4 GLX Petrol,2008,€ 145000,25000
3968,Tata Safari Storme VX,2013,€ 360000,206500
3971,Hyundai i10 Magna LPG,2013,€ 250000,88600
3974,Tata Venture EX,2012,€ 110000,80000
3977,Chevrolet Captiva LT,2008,€ 250000,100000
3980,Ford Fiesta Classic 1.4 Duratorq CLXI,2011,€ 150000,186000
3983,Chevrolet Aveo U-VA 1.2 LS,2010,€ 140000,60000
3986,Maruti Ciaz Zeta BSIV,2019,€ 925000,11000
3989,Tata Hexa XM,2017,€ 969999,30000
3992,Hyundai Santro Xing GL PLUS CNG,2007,€ 90000,80000
3995,Hyundai Santro GLS I - Euro I,2001,€ 55000,60000
3998,Hyundai Verna CRDi,2007,€ 155000,100000
4001,Mahindra Thar CRDe ABS,2019,€ 900000,15000
4004,Maruti Alto K10 2010-2014 VXI,2011,€ 135000,90000
4007,Maruti 800 AC,2012,€ 180000,120000
4010,Hyundai Verna 1.6 SX,2013,€ 495000,100000
4013,Toyota Innova 2.5 V Diesel 8-seater,2009,€ 400000,138000
4016,Hyundai Verna CRDi,2008,€ 250000,110000
4019,Maruti Alto K10 LXI,2015,€ 138000,120000
4022,Honda City 1.5 V AT,2011,€ 311000,70000
4025,Maruti Alto 800 VXI,2015,€ 190000,70000
4028,Mahindra Bolero SLX,2011,€ 311000,140000
4031,Maruti Ritz LXI,2009,€ 300000,15000
4034,Honda Jazz VX,2018,€ 600000,20000
4037,Mahindra Scorpio SLE BSIII,2009,€ 550000,100000
4040,Skoda Rapid 1.6 MPI AT Elegance Plus,2015,€ 600000,70000
4043,Maruti Alto 800 VXI,2018,€ 195000,5000
4046,Tata Nano LX,2013,€ 58000,27974
4049,Maruti Alto 800 VXI,2018,€ 183000,40000
4052,Maruti Zen Estilo 1.1 VXI BSIII,2007,€ 95000,80000
4055,Maruti Wagon R LX Minor,2013,€ 250000,38000
4058,Maruti Wagon R LX Minor,2013,€ 250000,38000
4061,Tata Zest Revotron 1.2 XT,2014,€ 400000,35000
4064,Hyundai Verna 1.6 SX CRDi (O),2012,€ 409999,60000
4067,Skoda Octavia Classic 1.9 TDI MT,2004,€ 120000,120000
4070,Maruti Swift AMT VXI,2018,€ 600000,18000
4073,Honda Amaze SX i-VTEC,2016,€ 600000,10000
4076,Mahindra XUV500 W6 2WD,2015,€ 825000,90000
4079,Toyota Etios GD,2016,€ 625000,80000
4082,Hyundai Grand i10 Nios Magna CRDi,2020,€ 700000,1400
4085,Chevrolet Beat LS,2011,€ 160000,60000
4088,Maruti Alto LX,2011,€ 114999,60000
4091,Maruti Wagon R LXI Minor,2009,€ 150000,53000
4094,Volkswagen Jetta 1.9 L TDI,2010,€ 250000,100000
4097,Hyundai Verna 1.6 SX,2012,€ 390000,86000
4100,Renault Duster 85PS Diesel RxL,2015,€ 650000,100000
4103,Hyundai Xcent 1.1 CRDi SX Option,2016,€ 600000,30000
4106,Hyundai i20 1.2 Sportz,2011,€ 250000,120000
4109,Hyundai Santro Xing GL Plus LPG,2011,€ 229999,60000
4112,Maruti Ritz LDi,2016,€ 299000,50000
4115,Chevrolet Cruze LTZ,2010,€ 330000,124000
4118,Hyundai Accent Executive,2012,€ 180000,100000
4121,Hyundai Grand i10 1.2 Kappa Asta,2017,€ 475000,42000
4124,Hyundai Grand i10 CRDi Sportz,2015,€ 325000,100000
4127,Honda City i VTEC V,2016,€ 639000,28205
4130,Maruti Celerio VXI AT,2017,€ 415000,32670
4133,Hyundai Creta 1.6 CRDi AT SX Plus,2016,€ 1199000,30093
4136,Maruti Ertiga VXI CNG,2013,€ 525000,56228
4139,Hyundai Verna 1.6 SX VTVT,2013,€ 425000,59319
4142,Maruti Vitara Brezza VDi,2016,€ 699000,39503
4145,Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,2013,€ 325000,35299
4148,Toyota Etios V,2011,€ 275000,51687
4151,Volkswagen Vento Petrol Highline AT,2011,€ 269000,76259
4154,Volkswagen Polo Diesel Highline 1.2L,2013,€ 399000,44049
4157,Mahindra KUV 100 mFALCON D75 K8,2017,€ 475000,45087
4160,Toyota Etios V,2011,€ 249000,41125
4163,Audi A4 New  2.0 TDI Multitronic,2014,€ 1549000,42215
4166,Volkswagen Polo Petrol Highline 1.2L,2011,€ 254999,54206
4169,Skoda Rapid 1.6 MPI Active,2012,€ 269000,52547
4172,Maruti Ertiga ZDI,2014,€ 665000,59110
4175,Maruti Wagon R Stingray LXI,2014,€ 299000,54565
4178,Hyundai i20 Asta,2010,€ 265000,47564
4181,Volkswagen Polo Petrol Highline 1.2L,2010,€ 211000,45143
4184,Skoda Superb 1.8 TSI,2013,€ 599000,61624
4187,Tata Indigo LS,2007,€ 55000,195000
4190,Hyundai Verna 1.6 SX CRDi (O),2014,€ 550000,50000
4193,Land Rover Discovery Sport TD4 HSE 7S,2018,€ 4000000,68000
4196,Tata Sumo GX TC 8 Str,2010,€ 220000,120000
4199,Maruti Swift VXI,2019,€ 500000,20000
4202,Maruti Alto LXi,2010,€ 140000,30000
4205,Maruti Swift VDI,2013,€ 325000,60000
4208,Hyundai i20 Magna,2010,€ 210000,90000
4211,Maruti Alto LXi,2008,€ 110000,90000
4214,Hyundai Verna CRDi 1.6 SX Option,2019,€ 1200000,25000
4217,Maruti Alto 800 VXI,2017,€ 229999,40000
4220,Maruti SX4 Vxi BSIV,2012,€ 225000,110000
4223,Maruti Alto 800 LXI,2006,€ 165000,132000
4226,Tata Tiago XZA AMT,2018,€ 525000,10980
4229,Hyundai EON Era Plus,2018,€ 325000,20629
4232,Toyota Innova Crysta 2.4 VX MT BSIV,2018,€ 1500000,50000
4235,Hyundai Grand i10 AT Asta,2015,€ 400000,30000
4238,Maruti Ciaz VXi,2015,€ 550000,69782
4241,Maruti 800 Std,2003,€ 98000,54000
4244,Mahindra XUV500 W8 4WD,2013,€ 900000,63654
4247,Renault Lodgy 85PS RxL,2017,€ 700000,60000
4250,Mahindra Scorpio S6 Plus 7 Seater,2015,€ 890000,52000
4253,Maruti Swift LDI BSIV,2015,€ 490000,59385
4256,Hyundai i20 2015-2017 Magna 1.2,2015,€ 525000,70378
4259,Maruti Wagon R LXI BS IV,2013,€ 330000,55425
4262,Mahindra Bolero 2011-2019 SLX 2WD BSIII,2013,€ 550000,78413
4265,Mahindra Bolero Power Plus SLX,2018,€ 790000,40890
4268,Honda Brio S MT,2015,€ 350000,34823
4271,Toyota Innova Crysta 2.8 ZX AT BSIV,2017,€ 1700000,75000
4274,Maruti Ciaz VDI SHVS,2017,€ 750000,55545
4277,Honda Amaze EX i-Dtech,2014,€ 409999,56541
4280,Hyundai EON Magna Plus,2016,€ 220000,43700
4283,Tata Indica GLS BS IV,2009,€ 68000,120000
4286,Hyundai EON Era Plus,2017,€ 290000,20000
4289,Honda City i DTec SV,2014,€ 600000,27483
4292,Maruti Swift LXI,2019,€ 470000,8000
4295,Hyundai i10 Sportz 1.2,2008,€ 150000,30000
4298,Maruti Alto 800 LXI,2014,€ 180000,56207
4301,Maruti Zen LXI,2006,€ 80000,70000
4304,Honda WR-V i-VTEC VX,2018,€ 875000,1440
4307,Maruti Alto 800 LXI,2019,€ 300000,50000
4310,Toyota Fortuner 2.8 2WD AT BSIV,2017,€ 2800000,20000
4313,Toyota Innova Crysta 2.4 ZX MT,2017,€ 1330000,91195
4316,Volkswagen Polo 1.5 TDI Trendline,2011,€ 220000,63657
4319,Mahindra Verito Vibe 1.5 dCi D4,2013,€ 250000,60000
4322,Toyota Innova 2.5 G (Diesel) 7 Seater,2016,€ 919999,75000
4325,Volkswagen Vento Magnific 1.6 Highline,2013,€ 380000,97248
4328,Maruti Swift VDI,2012,€ 450000,46000
4331,Hyundai Verna 1.6 VTVT AT S Option,2016,€ 770000,10000
4334,Maruti Swift Dzire LDI,2018,€ 550000,80000
4337,Tata New Safari DICOR 2.2 GX 4x2,2011,€ 320000,100000
4340,Maruti SX4 Vxi BSIV,2013,€ 400000,35000
4343,Maruti Celerio VXI AT,2017,€ 450000,50000
4346,Maruti SX4 ZDI,2011,€ 220000,90000
4349,Mahindra XUV500 W8 2WD,2012,€ 400000,150000
4352,Hyundai Verna 1.6 SX VTVT (O),2013,€ 530000,89000
4355,Maruti Swift Dzire VDI,2014,€ 390000,60000
4358,Fiat Grande Punto 1.3 Dynamic (Diesel),2012,€ 185000,100000
4361,Maruti SX4 Vxi BSIV,2012,€ 300000,100000
4364,Maruti Swift VDI BSIV,2014,€ 575000,90000
4367,Maruti Wagon R Stingray VXI,2014,€ 300000,75000
4370,Toyota Etios Liva 1.4 VD,2017,€ 425000,36000
4373,Hyundai Xcent 1.2 Kappa SX,2016,€ 350000,12000
4376,Honda Amaze VX O iDTEC,2017,€ 550000,12997
4379,Maruti Ciaz 1.4 AT Zeta,2017,€ 500000,40000
4382,Mahindra Scorpio S4 4WD,2015,€ 600000,60000
4385,Mahindra Quanto C8,2013,€ 300000,25000
4388,Hyundai Verna CRDi 1.6 SX Option,2018,€ 1150000,26430
4391,Maruti Swift 1.3 VXI ABS,2015,€ 475000,24600
4394,Maruti Wagon R LXI,2011,€ 260000,28481
4397,Ford Ecosport 1.0 Ecoboost Titanium Optional,2013,€ 350000,100000
4400,Mahindra XUV500 W8 2WD,2013,€ 750000,41988
4403,Maruti Wagon R LXI,2009,€ 180000,30375
4406,Renault KWID Climber 1.0 AMT BSIV,2017,€ 350000,7658
4409,Maruti Swift Dzire VDI,2017,€ 611000,34400
4412,Renault KWID RXL BSIV,2017,€ 325000,18500
4415,Hyundai EON 1.0 Era Plus,2012,€ 225000,48000
4418,Maruti Wagon R AMT VXI,2014,€ 300000,28942
4421,Mahindra Bolero Power Plus SLX,2017,€ 400000,50000
4424,Mahindra XUV500 W8 2WD,2012,€ 711000,53600
4427,Toyota Innova 2.5 G (Diesel) 8 Seater,2015,€ 851000,53652
4430,Maruti Ertiga VXI,2014,€ 500000,25000
4433,Toyota Innova 2.5 G4 Diesel 8-seater,2007,€ 250000,80000
4436,Maruti Alto 800 VXI,2017,€ 150000,50000
4439,Mahindra Scorpio 1.99 S10,2016,€ 610000,15000
4442,Mahindra KUV 100 G80 K2,2018,€ 450000,5000
4445,Hyundai i20 1.4 Asta Option,2017,€ 744000,106000
4448,Chevrolet Spark 1.0,2008,€ 120000,100000
4451,Renault KWID RXL,2016,€ 220000,60000
4454,Maruti Ertiga ZDI,2012,€ 480000,120000
4457,Maruti Celerio ZXI Optional AMT BSIV,2017,€ 370000,82000
4460,Fiat Palio D 1.9 EL PS,2003,€ 55000,35000
4463,Hyundai EON Magna Plus,2013,€ 125000,205000
4466,Hyundai Verna 1.6 CRDI,2011,€ 260000,125000
4469,Fiat Linea Classic 1.3 Multijet,2015,€ 350000,130000
4472,Maruti Alto 800 CNG LXI,2012,€ 170000,97000
4475,Hyundai Grand i10 Sportz,2015,€ 350000,90000
4478,Maruti Swift Dzire VXi,2009,€ 250000,60000
4481,Tata Indigo CR4,2013,€ 170000,60000
4484,Mahindra Scorpio S11 BSIV,2018,€ 1300000,35000
4487,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,€ 550000,25000
4490,Honda Brio 1.2 S MT,2017,€ 400000,15000
4493,Tata Nano Lx,2011,€ 120000,20000
4496,Tata Nano Lx,2011,€ 120000,20000
4499,Ford Figo Petrol Titanium,2010,€ 275000,70000
4502,Tata Zest Revotron 1.2T XE,2016,€ 285000,90000
4505,Hyundai Creta 1.4 CRDi Base,2016,€ 900000,80000
4508,Mercedes-Benz M-Class ML 350 CDI,2014,€ 2500000,79500
4511,Hyundai Verna 1.6 SX CRDi (O),2013,€ 620000,70000
4514,Toyota Innova Crysta 2.4 GX MT 8S BSIV,2018,€ 1700000,5000
4517,Ford Figo Aspire 1.2 Ti-VCT Titanium Plus,2018,€ 650000,15000
4520,Maruti Ertiga VXI,2014,€ 500000,35000
4523,Tata New Safari DICOR 2.2 EX 4x4,2009,€ 250000,120000
4526,Mahindra Marazzo M4,2018,€ 950000,15000
4529,Toyota Etios Cross 1.2L G,2015,€ 320000,60000
4532,Renault Duster 110PS Diesel RxZ,2013,€ 450000,120000
4535,Mahindra KUV 100 mFALCON D75 K8 AW,2016,€ 350000,90000
4538,Maruti Swift Dzire VXI,2015,€ 400000,90000
4541,Maruti Omni MPI STD BSIV,2018,€ 200000,10000
4544,Hyundai i20 Asta 1.4 CRDi (Diesel),2009,€ 250000,72000
4547,Toyota Innova 2.0 GX 8 STR BSIV,2011,€ 550000,197000
4550,Maruti Zen LXI,1999,€ 85000,70000
4553,Hyundai Santro LP zipPlus,2001,€ 52000,50000
4556,Tata Hexa XTA,2017,€ 1200000,50000
4559,Hyundai Verna 1.6 SX VTVT AT,2011,€ 450000,60000
4562,Maruti Swift Dzire VXI 1.2 BS IV,2018,€ 615000,40000
